timestampThrottle,Steer,QuickTurn,Incrementer,Mag1,Mag2
111100.739,-0.00,0.00,false,1213,true,true
111121.342,-0.00,0.00,false,1214,true,true
111141.16799999999,-0.00,0.00,false,1215,true,true
111161.082,-0.00,0.00,false,1216,true,true
111180.592,-0.00,0.00,false,1217,true,true
111201.511,-0.00,0.00,false,1218,true,true
111221.526,-0.00,0.00,false,1219,true,true
111240.578,-0.00,0.00,false,1220,true,true
111260.656,-0.00,0.00,false,1221,true,true
111281.442,-0.00,0.00,false,1222,true,true
111300.526,-0.00,0.00,false,1223,true,true
111321.41799999999,-0.00,0.00,false,1224,true,true
111340.863,-0.00,0.00,false,1225,true,true
111361.524,-0.00,0.00,false,1226,true,true
111380.794,-0.00,0.00,false,1227,true,true
111400.816,-0.00,0.00,false,1228,true,true
111421.36,-0.00,0.00,false,1229,true,true
111440.383,-0.00,0.00,false,1230,true,true
111461.343,-0.00,0.00,false,1231,true,true
111480.54000000001,-0.00,0.00,false,1232,true,true
111500.908,-0.00,0.00,false,1233,true,true
111521.23400000001,-0.00,0.00,false,1234,true,true
111540.708,-0.00,0.00,false,1235,true,true
111560.79,-0.00,0.00,false,1236,true,true
111581.827,-0.00,0.00,false,1237,true,true
111601.562,-0.00,0.00,false,1238,true,true
111620.962,-0.00,0.00,false,1239,true,true
111641.629,-0.00,0.00,false,1240,true,true
111661.684,-0.00,0.00,false,1241,true,true
111680.81700000001,-0.00,0.00,false,1242,true,true
111701.15800000001,-0.00,0.00,false,1243,true,true
111720.311,-0.00,0.00,false,1244,true,true
111741.17300000001,-0.00,0.00,false,1245,true,true
111760.768,-0.00,0.00,false,1246,true,true
111781.438,-0.00,0.00,false,1247,true,true
111800.59,-0.00,0.00,false,1248,true,true
111821.55,-0.00,0.00,false,1249,true,true
111840.98,-0.00,0.00,false,1250,true,true
111861.08,-0.00,0.00,false,1251,true,true
111880.994,-0.00,0.00,false,1252,true,true
111901.021,-0.00,0.00,false,1253,true,true
111920.855,-0.00,0.00,false,1254,true,true
111941.621,-0.00,0.00,false,1255,true,true
111961.588,-0.00,0.00,false,1256,true,true
111981.088,-0.00,0.00,false,1257,true,true
112001.14,-0.00,0.00,false,1258,true,true
112021.22099999999,-0.00,0.00,false,1259,true,true
112041.169,-0.00,0.00,false,1260,true,true
112060.517,-0.00,0.00,false,1261,true,true
112081.219,-0.00,0.00,false,1262,true,true
112100.852,-0.00,0.00,false,1263,true,true
112121.946,-0.00,0.00,false,1264,true,true
112141.965,-0.00,0.00,false,1265,true,true
112161.489,-0.00,0.00,false,1266,true,true
112180.842,-0.00,0.00,false,1267,true,true
112241.932,-0.00,0.00,false,1268,true,true
112261.68699999999,-0.00,0.00,false,1269,true,true
112281.778,-0.00,0.00,false,1270,true,true
112301.171,-0.00,0.00,false,1271,true,true
112320.523,-0.00,0.00,false,1272,true,true
112340.627,-0.00,0.00,false,1273,true,true
112361.261,-0.00,0.00,false,1274,true,true
112380.438,-0.00,0.00,false,1275,true,true
112400.772,-0.00,0.00,false,1276,true,true
112421.582,-0.00,0.00,false,1277,true,true
112441.69200000001,-0.00,0.00,false,1278,true,true
112461.69399999999,-0.00,0.00,false,1279,true,true
112481.702,-0.00,0.00,false,1280,true,true
112501.607,-0.00,0.00,false,1281,true,true
112521.017,-0.00,0.00,false,1282,true,false
112540.32800000001,-0.00,0.00,false,1283,true,false
112561.292,-0.00,0.00,false,1284,true,false
112580.644,-0.00,0.00,false,1285,true,false
112600.98700000001,-0.00,0.00,false,1286,true,false
112621.646,-0.00,0.00,false,1287,true,false
112641.361,-0.00,0.00,false,1288,true,false
112661.338,-0.00,0.00,false,1289,true,false
112680.409,-0.00,0.00,false,1290,true,false
112700.593,-0.00,0.00,false,1291,true,false
112720.805,-0.00,0.00,false,1292,true,false
112741.727,-0.00,0.00,false,1293,true,false
112761.347,-0.00,0.00,false,1294,true,false
112780.443,-0.00,0.00,false,1295,true,false
112800.826,-0.00,0.00,false,1296,true,false
112821.817,-0.00,0.00,false,1297,true,false
112840.901,-0.00,0.00,false,1298,true,false
112861.256,-0.00,0.00,false,1299,true,false
112880.382,-0.00,0.00,false,1300,true,false
112901.105,-0.00,0.00,false,1301,true,false
112920.95000000001,-0.00,0.00,false,1302,true,false
112941.209,-0.00,0.00,false,1303,true,false
112960.571,-0.00,0.00,false,1304,true,false
112980.97,-0.00,0.00,false,1305,true,false
113001.272,-0.00,0.00,false,1306,true,false
113020.64,-0.00,0.00,false,1307,true,false
113040.866,-0.00,0.00,false,1308,true,false
113061.056,-0.00,0.00,false,1309,true,false
113080.191,-0.00,0.00,false,1310,true,false
113101.241,-0.00,0.00,false,1311,true,false
113120.513,-0.00,0.00,false,1312,true,false
113140.772,-0.00,0.00,false,1313,true,false
113161.43800000001,-0.00,0.00,false,1314,true,false
113181.241,-0.00,0.00,false,1315,true,false
113200.895,-0.00,0.00,false,1316,true,false
113220.958,-0.00,0.00,false,1317,true,false
113241.15500000001,-0.00,0.00,false,1318,true,false
113261.144,-0.00,0.00,false,1319,true,false
113280.403,-0.00,0.00,false,1320,true,false
113300.6,-0.00,0.00,false,1321,true,false
113321.37899999999,-0.00,0.00,false,1322,true,false
113341.046,-0.00,0.00,false,1323,true,false
113360.181,-0.00,0.00,false,1324,true,false
113380.74,-0.00,0.00,false,1325,true,false
113400.77100000001,-0.00,0.00,false,1326,true,false
113421.141,-0.00,0.00,false,1327,true,false
113440.403,-0.00,0.00,false,1328,true,false
113461.077,-0.00,0.00,false,1329,true,false
113480.351,-0.00,0.00,false,1330,true,false
113500.89099999999,-0.00,0.00,false,1331,true,false
113521.382,-0.00,0.00,false,1332,true,false
113540.57,-0.00,0.00,false,1333,true,false
113561.252,-0.00,0.00,false,1334,true,false
113580.434,-0.00,0.00,false,1335,true,false
113601.40800000001,-0.00,0.00,false,1336,true,false
113621.008,-0.00,0.00,false,1337,true,false
113640.953,-0.00,0.00,false,1338,true,false
113661.243,-0.00,0.00,false,1339,true,false
113680.645,-0.00,0.00,false,1340,true,false
113701.474,-0.00,0.00,false,1341,true,false
113721.09,-0.00,0.00,false,1342,true,false
113780.69,-0.00,0.00,false,1343,true,false
113801.569,-0.00,0.00,false,1344,true,false
113820.69799999999,-0.00,0.00,false,1345,true,false
113841.25600000001,-0.00,0.00,false,1346,true,false
113861.296,-0.00,0.00,false,1347,true,false
113880.546,-0.00,0.00,false,1348,true,false
113900.80500000001,-0.00,0.00,false,1349,true,false
113921.48400000001,-0.00,0.00,false,1350,true,false
113941.54299999999,-0.00,0.00,false,1351,true,false
113960.943,-0.00,0.00,false,1352,true,false
113981.713,-0.00,0.00,false,1353,true,false
114001.29699999999,-0.00,0.00,false,1354,true,false
114020.658,-0.00,0.00,false,1355,true,false
114041.078,-0.00,0.00,false,1356,true,false
114061.184,-0.00,0.00,false,1357,true,false
114080.213,-0.00,0.00,false,1358,true,false
114100.588,-0.00,0.00,false,1359,true,false
114121.05099999999,-0.00,0.00,false,1360,true,false
114140.606,-0.00,0.00,false,1361,true,false
114161.546,-0.00,0.00,false,1362,true,false
114181.387,-0.00,0.00,false,1363,true,false
114200.834,-0.00,0.00,false,1364,true,false
114221.853,-0.00,0.00,false,1365,true,false
114241.337,-0.00,0.00,false,1366,true,false
114260.43,-0.00,0.00,false,1367,true,false
114281.182,-0.00,0.00,false,1368,true,false
114300.608,-0.00,0.00,false,1369,true,false
114321.292,-0.00,0.00,false,1370,true,false
114340.696,-0.00,0.00,false,1371,true,false
114360.9,-0.00,0.00,false,1372,true,false
114381.821,-0.00,0.00,false,1373,true,false
114401.771,-0.00,0.00,false,1374,true,false
114420.84,-0.00,0.00,false,1375,true,false
114441.85500000001,-0.00,0.00,false,1376,true,false
114460.959,-0.00,0.00,false,1377,true,false
114481.506,-0.00,0.00,false,1378,true,false
114501.176,-0.00,0.00,false,1379,true,false
114521.018,-0.00,0.00,false,1380,true,false
114540.044,-0.00,0.00,false,1381,true,false
114561.132,-0.00,0.00,false,1382,true,false
114580.68900000001,-0.00,0.00,false,1383,true,false
114600.93000000001,-0.00,0.00,false,1384,true,false
114621.058,-0.00,0.00,false,1385,true,false
114640.815,-0.00,0.00,false,1386,true,false
114661.5,-0.00,0.00,false,1387,true,false
114680.843,-0.00,0.00,false,1388,true,false
114700.99399999999,-0.00,0.00,false,1389,true,false
114721.641,-0.00,0.00,false,1390,true,false
114740.99699999999,-0.00,0.00,false,1391,true,false
114761.03899999999,-0.00,0.00,false,1392,true,false
114780.2,-0.00,0.00,false,1393,true,false
114801.253,-0.00,0.00,false,1394,true,false
114821.17599999999,-0.00,0.00,false,1395,true,false
114841.111,-0.00,0.00,false,1396,true,false
114860.69,-0.00,0.00,false,1397,true,false
114881.202,-0.00,0.00,false,1398,true,false
114900.422,-0.00,0.00,false,1399,true,false
114921.37599999999,-0.00,0.00,false,1400,true,false
114941.13,-0.00,0.00,false,1401,true,false
114961.233,-0.00,0.00,false,1402,true,false
114980.386,-0.00,0.00,false,1403,true,false
115001.20599999999,-0.00,0.00,false,1404,true,false
115020.542,-0.00,0.00,false,1405,true,false
115041.33,-0.00,0.00,false,1406,true,false
115061.267,-0.00,0.00,false,1407,true,false
115120.336,-0.00,0.00,false,1408,true,false
115141.04000000001,-0.00,0.00,false,1409,true,false
115160.323,-0.00,0.00,false,1410,true,false
115181.29999999999,-0.00,0.00,false,1411,true,false
115200.46,-0.00,0.00,false,1412,true,false
115221.402,-0.00,0.00,false,1413,true,false
115241.371,-0.00,0.00,false,1414,true,false
115260.728,-0.00,0.00,false,1415,true,false
115281.266,-0.00,0.00,false,1416,true,false
115300.841,-0.00,0.00,false,1417,true,false
115321.714,-0.00,0.00,false,1418,true,false
115341.679,-0.00,0.00,false,1419,true,false
115361.053,-0.00,0.00,false,1420,true,false
115380.913,-0.00,0.00,false,1421,true,false
115401.103,-0.00,0.00,false,1422,true,false
115420.80900000001,-0.00,0.00,false,1423,true,false
115441.06,-0.00,0.00,false,1424,true,false
115460.418,-0.00,0.00,false,1425,true,false
115480.931,-0.00,0.00,false,1426,true,false
115501.622,-0.00,0.00,false,1427,true,false
115521.529,-0.00,0.00,false,1428,true,false
115540.685,-0.00,0.00,false,1429,true,false
115560.833,-0.00,0.00,false,1430,true,false
115581.19499999999,-0.00,0.00,false,1431,true,false
115600.821,-0.00,0.00,false,1432,true,false
115620.99,-0.00,0.00,false,1433,true,false
115641.475,-0.00,0.00,false,1434,true,false
115660.91500000001,-0.00,0.00,false,1435,true,false
115681.175,-0.00,0.00,false,1436,true,false
115700.50600000001,-0.00,0.00,false,1437,true,false
115721.56099999999,-0.00,0.00,false,1438,true,false
115740.864,-0.00,0.00,false,1439,true,false
115761.23,-0.00,0.00,false,1440,true,false
115780.816,-0.00,0.00,false,1441,true,false
115801.03099999999,-0.00,0.00,false,1442,true,false
115820.244,-0.00,0.00,false,1443,true,false
115841.289,-0.00,0.00,false,1444,true,false
115861.389,-0.00,0.00,false,1445,true,false
115881.20000000001,-0.00,0.00,false,1446,true,false
115900.984,-0.00,0.00,false,1447,true,false
115921.47300000001,-0.00,0.00,false,1448,true,false
115941.025,-0.00,0.00,false,1449,true,false
115960.917,-0.00,0.00,false,1450,true,false
115981.23599999999,-0.00,0.00,false,1451,true,false
116001.03300000001,-0.00,0.00,false,1452,true,false
116021.11200000001,-0.00,0.00,false,1453,true,false
116041.074,-0.00,0.00,false,1454,true,false
116060.337,-0.00,0.00,false,1455,true,false
116080.766,-0.00,0.00,false,1456,true,false
116101.303,-0.00,0.00,false,1457,true,false
116120.946,-0.00,0.00,false,1458,true,false
116140.985,-0.00,0.00,false,1459,true,false
116161.345,-0.00,0.00,false,1460,true,false
116180.954,-0.00,0.00,false,1461,true,false
116201.762,-0.00,0.00,false,1462,true,false
116221.389,-0.00,0.00,false,1463,true,false
116241.338,-0.00,0.00,false,1464,true,true
116260.42099999999,-0.00,0.00,false,1465,true,true
116281.137,-0.00,0.00,false,1466,true,true
116300.443,-0.00,0.00,false,1467,true,true
116321.141,-0.00,0.00,false,1468,true,true
116340.538,-0.00,0.00,false,1469,true,true
116360.989,-0.00,0.00,false,1470,true,true
116381.67599999999,-0.00,0.00,false,1471,true,true
116401.097,-0.00,0.00,false,1472,true,true
116420.156,-0.00,0.00,false,1473,true,true
116441.199,-0.00,0.00,false,1474,true,true
116461.281,-0.00,0.00,false,1475,true,true
116480.801,-0.00,0.00,false,1476,true,true
116500.827,-0.00,0.00,false,1477,true,true
116521.894,-0.00,0.00,false,1478,true,true
116542.132,-0.00,0.00,false,1479,true,true
116560.906,-0.00,0.00,false,1480,true,false
116581.26,-0.00,0.00,false,1481,true,false
116600.679,-0.00,0.00,false,1482,true,false
116661.158,-0.00,0.00,false,1483,true,false
116680.301,-0.00,0.00,false,1484,true,false
116700.32,-0.00,0.00,false,1485,true,false
116721.356,-0.00,0.00,false,1486,true,false
116740.65000000001,-0.00,0.00,false,1487,true,false
116761.02500000001,-0.00,0.00,false,1488,true,false
116780.992,-0.00,0.00,false,1489,true,false
116802.14700000001,-0.00,0.00,false,1490,true,false
116820.773,-0.00,0.00,false,1491,true,false
116841.35,-0.00,0.00,false,1492,true,true
116860.48599999999,-0.00,0.00,false,1493,true,true
116881.06999999999,-0.00,0.00,false,1494,true,true
116901.17,-0.00,0.00,false,1495,true,true
116920.25200000001,-0.00,0.00,false,1496,true,true
116940.677,-0.00,0.00,false,1497,true,true
116961.654,-0.00,0.00,false,1498,true,true
116981.29400000001,-0.00,0.00,false,1499,true,true
117001.0,-0.00,0.00,false,1500,true,true
117021.665,-0.00,0.00,false,1501,true,true
117041.509,-0.00,0.00,false,1502,true,true
117061.112,-0.00,0.00,false,1503,true,true
117081.02100000001,-0.00,0.00,false,1504,true,true
117101.551,-0.00,0.00,false,1505,true,true
117120.932,-0.00,0.00,false,1506,true,true
117141.514,-0.00,0.00,false,1507,true,true
117160.773,-0.00,0.00,false,1508,true,true
117181.125,-0.00,0.00,false,1509,true,true
117200.88699999999,-0.00,0.00,false,1510,true,false
117221.30799999999,-0.00,0.00,false,1511,true,false
117240.959,-0.00,0.00,false,1512,true,false
117261.146,-0.00,0.00,false,1513,true,false
117280.795,-0.00,0.00,false,1514,true,false
117301.32299999999,-0.00,0.00,false,1515,true,false
117321.22200000001,-0.00,0.00,false,1516,true,false
117341.18599999999,-0.00,0.00,false,1517,true,false
117360.766,-0.00,0.00,false,1518,true,false
117381.66,-0.00,0.00,false,1519,true,false
117400.789,-0.00,0.00,false,1520,true,false
117421.258,-0.00,0.00,false,1521,true,true
117441.387,-0.00,0.00,false,1522,true,true
117460.57,-0.00,0.00,false,1523,true,true
117481.434,-0.00,0.00,false,1524,true,true
117501.401,-0.00,0.00,false,1525,true,true
117520.848,-0.00,0.00,false,1526,true,true
117541.644,-0.00,0.00,false,1527,true,true
117561.476,-0.00,0.00,false,1528,true,true
117580.74100000001,-0.00,0.00,false,1529,true,true
117601.34,-0.00,0.00,false,1530,true,true
117620.356,-0.00,0.00,false,1531,true,true
117640.851,-0.00,0.00,false,1532,true,true
117661.32299999999,-0.00,0.00,false,1533,true,true
117680.643,-0.00,0.00,false,1534,true,true
117701.618,-0.00,0.00,false,1535,true,true
117721.607,-0.00,0.00,false,1536,true,true
117741.485,-0.00,0.00,false,1537,true,true
117761.451,-0.00,0.00,false,1538,true,true
117781.473,-0.00,0.00,false,1539,true,true
117800.54800000001,-0.00,0.00,false,1540,true,true
117821.23300000001,-0.00,0.00,false,1541,true,true
117841.18599999999,-0.00,0.00,false,1542,true,false
117860.297,-0.00,0.00,false,1543,true,false
117881.083,-0.00,0.00,false,1544,true,false
117900.941,-0.00,0.00,false,1545,true,false
117920.95999999999,-0.00,0.00,false,1546,true,false
117941.27500000001,-0.00,0.00,false,1547,true,false
117960.903,-0.00,0.00,false,1548,true,false
117980.924,-0.00,0.00,false,1549,true,false
118001.302,-0.00,0.00,false,1550,true,false
118020.692,-0.00,0.00,false,1551,true,false
118081.542,-0.00,0.00,false,1552,true,true
118101.164,-0.00,0.00,false,1553,true,true
118120.791,-0.00,0.00,false,1554,true,true
118141.718,-0.00,0.00,false,1555,true,true
118161.02100000001,-0.00,0.00,false,1556,true,true
118180.262,-0.00,0.00,false,1557,true,true
118200.281,-0.00,0.00,false,1558,true,true
118220.94,-0.00,0.00,false,1559,true,true
118241.422,-0.00,0.00,false,1560,true,true
118261.146,-0.00,0.00,false,1561,true,true
118281.07400000001,-0.00,0.00,false,1562,true,true
118300.68,-0.00,0.00,false,1563,true,true
118320.974,-0.00,0.00,false,1564,true,true
118341.174,-0.00,0.00,false,1565,true,true
118361.121,-0.00,0.00,false,1566,true,true
118380.977,-0.00,0.00,false,1567,true,false
118401.901,-0.00,0.00,false,1568,true,false
118421.79400000001,-0.00,0.00,false,1569,true,false
118441.302,-0.00,0.00,false,1570,true,false
118460.314,-0.00,0.00,false,1571,true,false
118481.054,-0.00,0.00,false,1572,true,false
118500.421,-0.00,0.00,false,1573,true,false
118520.581,-0.00,0.00,false,1574,true,false
118541.325,-0.00,0.00,false,1575,true,false
118560.77500000001,-0.00,0.00,false,1576,true,false
118581.134,-0.00,0.00,false,1577,true,false
118601.04699999999,-0.00,0.00,false,1578,true,false
118620.79400000001,-0.00,0.00,false,1579,true,true
118641.489,-0.00,0.00,false,1580,true,true
118660.928,-0.00,0.00,false,1581,true,true
118681.831,-0.00,0.00,false,1582,true,true
118701.85800000001,-0.00,0.00,false,1583,true,true
118721.182,-0.00,0.00,false,1584,true,true
118740.498,-0.00,0.00,false,1585,true,true
118761.115,-0.00,0.00,false,1586,true,true
118781.04999999999,-0.00,0.00,false,1587,true,true
118800.838,-0.00,0.00,false,1588,true,true
118821.83600000001,-0.00,0.00,false,1589,true,true
118841.805,-0.00,0.00,false,1590,true,true
118861.73999999999,-0.00,0.00,false,1591,true,true
118881.238,-0.00,0.00,false,1592,true,true
118900.30099999999,-0.00,0.00,false,1593,true,true
118920.782,-0.00,0.00,false,1594,true,true
118941.41,-0.00,0.00,false,1595,true,true
118961.108,-0.00,0.00,false,1596,true,true
118980.967,-0.00,0.00,false,1597,true,true
119001.171,-0.00,0.00,false,1598,true,true
119020.482,-0.00,0.00,false,1599,true,true
119040.89,-0.00,0.00,false,1600,true,true
119061.348,-0.00,0.00,false,1601,true,true
119081.291,-0.00,0.00,false,1602,true,true
119100.932,-0.00,0.00,false,1603,true,true
119121.92400000001,-0.00,0.00,false,1604,true,true
119141.076,-0.00,0.00,false,1605,true,true
119161.177,-0.00,0.00,false,1606,true,true
119180.8,-0.00,0.00,false,1607,true,true
119200.915,-0.00,0.00,false,1608,true,true
119221.63,-0.00,0.00,false,1609,true,true
119241.518,-0.00,0.00,false,1610,true,true
119261.496,-0.00,0.00,false,1611,true,true
119281.531,-0.00,0.00,false,1612,true,true
119301.383,-0.00,0.00,false,1613,true,true
119320.663,-0.00,0.00,false,1614,true,true
119341.091,-0.00,0.00,false,1615,true,true
119360.49900000001,-0.00,0.00,false,1616,true,true
119381.43,-0.00,0.00,false,1617,true,true
119401.484,-0.00,0.00,false,1618,true,true
119421.083,-0.00,0.00,false,1619,true,true
119440.231,-0.00,0.00,false,1620,true,true
119460.693,-0.00,0.00,false,1621,true,true
119481.447,-0.00,0.00,false,1622,true,true
119500.495,-0.00,0.00,false,1623,true,true
119520.64199999999,-0.00,0.00,false,1624,true,true
119541.761,-0.00,0.00,false,1625,true,true
119561.47,-0.00,0.00,false,1626,true,false
119601.422,-0.00,0.00,false,1627,true,false
119621.00700000001,-0.00,0.00,false,1628,true,false
119640.954,-0.00,0.00,false,1629,true,false
119661.102,-0.00,0.00,false,1630,true,false
119680.86200000001,-0.00,0.00,false,1631,true,false
119701.56,-0.00,0.00,false,1632,true,false
119721.189,-0.00,0.00,false,1633,true,false
119740.955,-0.00,0.00,false,1634,true,true
119761.675,-0.00,0.00,false,1635,true,true
119781.225,-0.00,0.00,false,1636,true,true
119801.032,-0.00,0.00,false,1637,true,true
119820.784,-0.00,0.00,false,1638,true,true
119841.306,-0.00,0.00,false,1639,true,true
119860.784,-0.00,0.00,false,1640,true,true
119881.58,-0.00,0.00,false,1641,true,true
119900.829,-0.00,0.00,false,1642,true,true
119941.933,-0.00,0.00,false,1643,true,true
119981.937,-0.00,0.00,false,1644,true,false
120001.948,-0.00,0.00,false,1645,true,false
120021.82999999999,-0.00,0.00,false,1646,true,false
120041.06400000001,-0.00,0.00,false,1647,true,false
120060.943,-0.00,0.00,false,1648,true,true
120081.42,-0.00,0.00,false,1649,true,true
120141.157,-0.00,0.00,false,1650,true,true
120161.27,-0.00,0.00,false,1651,true,true
120180.32800000001,-0.00,0.00,false,1652,true,true
120201.15800000001,-0.00,0.00,false,1653,true,true
120220.726,-0.00,0.00,false,1654,true,true
120240.797,-0.00,0.00,false,1655,true,true
120261.421,-0.00,0.00,false,1656,true,true
120280.88200000001,-0.00,0.00,false,1657,true,true
120301.166,-0.00,0.00,false,1658,true,true
120320.47,-0.00,0.00,false,1659,true,true
120340.754,-0.00,0.00,false,1660,true,true
120361.89199999999,-0.00,0.00,false,1661,true,true
120381.90400000001,-0.00,0.00,false,1662,true,true
120401.112,-0.00,0.00,false,1663,true,true
120420.773,-0.00,0.00,false,1664,true,false
120441.41100000001,-0.00,0.00,false,1665,true,false
120461.309,-0.00,0.00,false,1666,true,true
120480.57900000001,-0.00,0.00,false,1667,true,true
120501.303,-0.00,0.00,false,1668,true,true
120520.455,-0.00,0.00,false,1669,true,true
120540.57400000001,-0.00,0.00,false,1670,true,true
120561.466,-0.00,0.00,false,1671,true,true
120580.654,-0.00,0.00,false,1672,true,true
120601.371,-0.00,0.00,false,1673,true,true
120620.92300000001,-0.00,0.00,false,1674,true,true
120641.408,-0.00,0.00,false,1675,true,true
120661.156,-0.00,0.00,false,1676,true,true
120680.413,-0.00,0.00,false,1677,true,true
120700.701,-0.00,0.00,false,1678,true,true
120721.55600000001,-0.00,0.00,false,1679,true,true
120741.28,-0.00,0.00,false,1680,true,false
120760.738,-0.00,0.00,false,1681,true,false
120781.282,-0.00,0.00,false,1682,true,false
120800.352,-0.00,0.00,false,1683,true,false
120821.14300000001,-0.00,0.00,false,1684,true,false
120840.62299999999,-0.00,0.00,false,1685,true,true
120861.161,-0.00,0.00,false,1686,true,true
120880.67700000001,-0.00,0.00,false,1687,true,true
120900.72200000001,-0.00,0.00,false,1688,true,true
120920.852,-0.00,0.00,false,1689,true,true
120941.09400000001,-0.00,0.00,false,1690,true,true
120960.519,-0.00,0.00,false,1691,true,true
120980.857,-0.00,0.00,false,1692,true,true
121001.374,-0.00,0.00,false,1693,true,true
121021.062,-0.00,0.00,false,1694,true,true
121041.00099999999,-0.00,0.00,false,1695,true,true
121081.39,-0.00,0.00,false,1696,true,true
121101.102,-0.00,0.00,false,1697,true,true
121120.672,-0.00,0.00,false,1698,true,true
121141.22899999999,-0.00,0.00,false,1699,true,true
121160.966,-0.00,0.00,false,1700,true,true
121181.607,-0.00,0.00,false,1701,true,true
121201.24,-0.00,0.00,false,1702,true,true
121220.36099999999,-0.00,0.00,false,1703,true,true
121240.57999999999,-0.00,0.00,false,1704,true,true
121261.35100000001,-0.00,0.00,false,1705,true,true
121321.36300000001,-0.00,0.00,false,1706,true,true
121340.521,-0.00,0.00,false,1707,true,true
121361.273,-0.00,0.00,false,1708,true,true
121380.504,-0.00,0.00,false,1709,true,true
121401.056,-0.00,0.00,false,1710,true,true
121420.65,-0.00,0.00,false,1711,true,true
121441.40699999999,-0.00,0.00,false,1712,true,true
121461.24399999999,-0.00,0.00,false,1713,true,true
121481.162,-0.00,0.00,false,1714,true,true
121500.692,-0.00,0.00,false,1715,true,true
121521.101,-0.00,0.00,false,1716,true,true
121540.193,-0.00,0.00,false,1717,true,true
121561.065,-0.00,0.00,false,1718,true,true
121580.519,-0.00,0.00,false,1719,true,true
121601.49900000001,-0.00,0.00,false,1720,true,true
121620.527,-0.00,0.00,false,1721,true,true
121641.472,-0.00,0.00,false,1722,true,true
121660.624,-0.00,0.00,false,1723,true,true
121681.454,-0.00,0.00,false,1724,true,true
121701.52799999999,-0.00,0.00,false,1725,true,true
121721.394,-0.00,0.00,false,1726,true,true
121741.329,-0.00,0.00,false,1727,true,true
121760.443,-0.00,0.00,false,1728,true,true
121781.428,-0.00,0.00,false,1729,true,true
121800.89700000001,-0.00,0.00,false,1730,true,true
121822.082,-0.00,0.00,false,1731,true,true
121840.478,-0.00,0.00,false,1732,true,true
121861.489,-0.00,0.00,false,1733,true,true
121881.272,-0.00,0.00,false,1734,true,true
121900.998,-0.00,0.00,false,1735,true,true
121922.258,-0.00,0.00,false,1736,true,true
121941.068,-0.00,0.00,false,1737,true,true
121960.841,-0.00,0.00,false,1738,true,true
121981.477,-0.00,0.00,false,1739,true,true
122000.545,-0.00,0.00,false,1740,true,true
122020.819,-0.00,0.00,false,1741,true,true
122041.21100000001,-0.00,0.00,false,1742,true,true
122060.792,-0.00,0.00,false,1743,true,true
122081.131,-0.00,0.00,false,1744,true,true
122100.292,-0.00,0.00,false,1745,true,true
122120.605,-0.00,0.00,false,1746,true,true
122141.58899999999,-0.00,0.00,false,1747,true,true
122160.729,-0.00,0.00,false,1748,true,true
122181.788,-0.00,0.00,false,1749,true,true
122201.07400000001,-0.00,0.00,false,1750,true,true
122221.158,-0.00,0.00,false,1751,true,true
122240.804,-0.00,0.00,false,1752,true,true
122261.405,-0.00,0.00,false,1753,true,true
122280.84300000001,-0.00,0.00,false,1754,true,true
122301.205,-0.00,0.00,false,1755,true,true
122320.42300000001,-0.00,0.00,false,1756,true,true
122341.024,-0.00,0.00,false,1757,true,true
122360.132,-0.00,0.00,false,1758,true,true
122380.678,-0.00,0.00,false,1759,true,true
122401.335,-0.00,0.00,false,1760,true,true
122421.34199999999,-0.00,0.00,false,1761,true,true
122480.357,-0.00,0.00,false,1762,true,true
122501.393,-0.00,0.00,false,1763,true,true
122520.48000000001,-0.00,0.00,false,1764,true,true
122540.732,-0.00,0.00,false,1765,true,true
122560.897,-0.00,0.00,false,1766,true,true
122581.187,-0.00,0.00,false,1767,true,true
122600.903,-0.00,0.00,false,1768,true,true
122620.97300000001,-0.00,0.00,false,1769,true,true
122641.13399999999,-0.00,0.00,false,1770,true,true
122660.174,-0.00,0.00,false,1771,true,true
122680.95999999999,-0.00,0.00,false,1772,true,true
122701.466,-0.00,0.00,false,1773,true,true
122721.44900000001,-0.00,0.00,false,1774,true,true
122740.889,-0.00,0.00,false,1775,true,true
122761.398,-0.00,0.00,false,1776,true,true
122780.96800000001,-0.00,0.00,false,1777,true,true
122800.98599999999,-0.00,0.00,false,1778,true,true
122821.867,-0.00,0.00,false,1779,true,true
122841.146,-0.00,0.00,false,1780,true,true
122860.738,-0.00,0.00,false,1781,true,true
122880.993,-0.00,0.00,false,1782,true,true
122901.48000000001,-0.00,0.00,false,1783,true,true
122921.359,-0.00,0.00,false,1784,true,true
122940.883,-0.00,0.00,false,1785,true,true
122961.72799999999,-0.00,0.00,false,1786,true,true
122981.723,-0.00,0.00,false,1787,true,true
123001.242,-0.00,0.00,false,1788,true,true
123021.045,-0.00,0.00,false,1789,true,true
123040.80399999999,-0.00,0.00,false,1790,true,true
123061.524,-0.00,0.00,false,1791,true,true
123101.00300000001,-0.00,0.00,false,1792,true,true
123121.142,-0.00,0.00,false,1793,true,true
123140.32400000001,-0.00,0.00,false,1794,true,true
123161.101,-0.00,0.00,false,1795,true,true
123180.44399999999,-0.00,0.00,false,1796,true,true
123201.255,-0.00,0.00,false,1797,true,true
123220.574,-0.00,0.00,false,1798,true,true
123241.64899999999,-0.00,0.00,false,1799,true,true
123261.636,-0.00,0.00,false,1800,true,true
123281.417,-0.00,0.00,false,1801,true,true
