time,leftSpline,leftAdjusted,rightSpline,rightAdjusted,headingSpline,gyroAngle,leftReal,rightReal,leftError,rightError
1163.93,4.4,4.4779992675781255,4.4,4.322000732421875,0.0,-0.649993896484375,3.56630859375,3.5337890625,335,350
1163.95,4.8,4.870799560546875,4.8,4.729200439453125,0.0,-0.589996337890625,3.7424560546875005,3.5337890625,335,278
1163.96,4.8,4.870799560546875,4.8,4.729200439453125,0.0,-0.589996337890625,3.7424560546875005,3.7126464843750004,335,278
1163.97,4.8,4.86719970703125,4.8,4.73280029296875,0.0,-0.55999755859375,3.9104736328125007,3.7126464843750004,335,278
1163.98,4.8,4.861197509765625,4.8,4.738802490234375,0.0,-0.509979248046875,4.165209960937501,3.899633789062501,335,278
1164.0,5.2,5.261197509765625,5.2,5.138802490234375,0.0,-0.509979248046875,4.165209960937501,4.124560546875001,335,278
1164.01,5.2,5.256400146484375,5.2,5.143599853515625,0.0,-0.470001220703125,4.409106445312501,4.124560546875001,335,278
1164.02,5.2,5.247999267578125,5.2,5.152000732421875,0.0,-0.399993896484375,4.409106445312501,4.376586914062501,335,278
1164.03,5.2,5.2383972167968755,5.2,5.161602783203125,0.0,-0.319976806640625,4.585253906250001,4.376586914062501,335,278
1164.04,5.6,5.638397216796875,5.6,5.561602783203124,0.0,-0.319976806640625,4.761401367187501,4.606933593750001,335,278
1164.06,5.6,5.6156005859375,5.6,5.584399414062499,0.0,-0.1300048828125,4.761401367187501,4.788500976562501,162,278
1164.07,5.6,5.601197509765624,5.6,5.598802490234375,0.0,-0.009979248046875,4.978198242187501,4.788500976562501,162,278
1164.08,5.6,5.601197509765624,5.6,5.598802490234375,0.0,-0.009979248046875,5.186865234375,5.0161376953125005,162,278
1164.1,6.0,5.987999267578125,6.0,6.012000732421875,0.0,0.100006103515625,5.186865234375,5.170605468750001,162,278
1164.11,6.0,5.97719970703125,6.0,6.02280029296875,0.0,0.19000244140625,5.398242187500001,5.170605468750001,162,143
1164.12,6.0,5.96280029296875,6.0,6.03719970703125,0.0,0.30999755859375,5.398242187500001,5.360302734375001,162,143
1164.13,6.0,5.96280029296875,6.0,6.03719970703125,0.0,0.30999755859375,5.5798095703125,5.360302734375001,162,143
1164.14,6.4,6.3520007324218755,6.4,6.447999267578125,0.0,0.399993896484375,5.7911865234375,5.474121093750001,162,143
1164.16,6.4,6.340000000000001,6.4,6.46,0.0,0.5,5.7911865234375,5.636718750000001,162,143
1164.17,6.4,6.340000000000001,6.4,6.46,0.0,0.5,5.98359375,5.636718750000001,162,143
1164.18,6.4,6.3243994140625,6.4,6.4756005859375,0.0,0.6300048828125,5.98359375,5.826416015625,162,143
1164.19,6.8,6.719598388671875,6.8,6.880401611328125,0.0,0.670013427734375,6.15703125,5.826416015625,162,143
1164.2,6.8,6.719598388671875,6.8,6.880401611328125,0.0,0.670013427734375,6.3060791015625,6.05947265625,162,143
1164.22,6.8,6.714797363281249,6.8,6.88520263671875,0.0,0.71002197265625,6.3060791015625,6.27626953125,141,143
1164.23,6.8,6.713599853515625,6.8,6.886400146484375,0.0,0.720001220703125,6.444287109375,6.27626953125,141,143
1164.24,7.2,7.111197509765625,7.2,7.288802490234375,0.0,0.740020751953125,6.444287109375,6.541845703125,141,143
1164.25,7.2,7.111197509765625,7.2,7.288802490234375,0.0,0.740020751953125,6.5987548828125,6.541845703125,141,143
1164.26,7.2,7.111197509765625,7.2,7.288802490234375,0.0,0.740020751953125,6.81826171875,6.812841796875,141,171
1164.27,7.2,7.111197509765625,7.2,7.288802490234375,0.0,0.740020751953125,6.81826171875,6.964599609375,141,171
1164.29,7.2,7.111197509765625,7.2,7.288802490234375,0.0,0.740020751953125,6.9673095703125,6.964599609375,141,171
1164.3,7.585714,7.499313853515625,7.585714,7.672114146484375,0.0,0.720001220703125,6.9673095703125,7.094677734375,141,171
1164.31,7.585714,7.499313853515625,7.585714,7.672114146484375,0.0,0.720001220703125,7.1244873046875,7.094677734375,141,171
1164.32,7.585714,7.499313853515625,7.585714,7.672114146484375,0.0,0.720001220703125,7.1244873046875,7.268115234375001,141,171
1164.33,7.585714,7.50051136328125,7.585714,7.670916636718751,0.0,0.71002197265625,7.335864257812501,7.268115234375001,141,171
