:discoverRoborio
Discovering Target roborio
Using address 10.14.58.2 for target roborio
:riologRoborio
RIOLog Started! Use CTRL+C (SIGINT) to stop...
Remember, the Driver Station must be connected for RIOLog to work!
Run ./gradlew riolog -Pfakeds to fake a Driver Station connection!

Connected!
[34.48] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,334,250
[34.48] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,334,250
[34.49] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,334,250
[34.5] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,334,250
[34.5] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.0,334,250
[34.5] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.016259765625000002,334,250
[34.51] 0.057143,0.057143,0.057143,0.057143,0.0,0.0,0.0,0.016259765625000002,334,250
[34.52] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.016259765625000002,21,250
[34.52] 0.128571,0.128571,0.128571,0.128571,0.0,0.0,0.0,0.016259765625000002,21,250
[34.53] 0.128571,0.12867109765624998,0.128571,0.12847090234375,0.0,0.010009765625,0.0,0.043359375000000006,21,250
[34.53] 0.128571,0.12867109765624998,0.128571,0.12847090234375,0.0,0.010009765625,0.0,0.043359375000000006,21,250
[34.54] 0.128571,0.12867109765624998,0.128571,0.12847090234375,0.0,0.010009765625,0.0,0.043359375000000006,21,250
[34.55] 0.128571,0.12847120751953123,0.128571,0.12867079248046875,0.0,-0.009979248046875,0.0,0.0460693359375,21,250
[34.56] 0.128571,0.12847120751953123,0.128571,0.12867079248046875,0.0,-0.009979248046875,0.0,0.0460693359375,21,250
[34.56] 0.128571,0.12847120751953123,0.128571,0.12867079248046875,0.0,-0.009979248046875,0.0,0.0460693359375,21,250
[34.57] 0.228571,0.22847120751953123,0.228571,0.22867079248046876,0.0,-0.009979248046875,0.0,0.0460693359375,21,30
[34.57] 0.228571,0.22847120751953123,0.228571,0.22867079248046876,0.0,-0.009979248046875,0.0,0.0460693359375,21,30
[34.58] 0.228571,0.22837110986328124,0.228571,0.22877089013671875,0.0,-0.019989013671875,0.0,0.0460693359375,21,30
[34.59] 0.228571,0.22837110986328124,0.228571,0.22877089013671875,0.0,-0.019989013671875,0.0,0.0460693359375,21,30
[34.59] 0.228571,0.22837110986328124,0.228571,0.22877089013671875,0.0,-0.019989013671875,0.0,0.0460693359375,21,30
[34.6] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0460693359375,21,30
[34.6] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.0460693359375,21,30
[34.61] 0.228571,0.228571,0.228571,0.228571,0.0,0.0,0.0,0.029809570312500006,21,30
[34.62] 0.228571,0.22867109765625,0.228571,0.22847090234375,0.0,0.010009765625,0.0,0.029809570312500006,21,30
[34.63] 0.357143,0.35724309765625,0.357143,0.35704290234374997,0.0,0.010009765625,0.0,0.0027099609375000003,21,30
[34.64] 0.357143,0.35724309765625,0.357143,0.35704290234374997,0.0,0.010009765625,0.0,0.0027099609375000003,21,30
[34.64] 0.357143,0.35724309765625,0.357143,0.35704290234374997,0.0,0.010009765625,0.0,0.0027099609375000003,21,30
[34.65] 0.357143,0.357143,0.357143,0.357143,0.0,0.0,0.0,-0.0027099609375000003,21,30
[34.66] 0.357143,0.357143,0.357143,0.357143,0.0,0.0,0.0,-0.0027099609375000003,21,30
[34.66] 0.357143,0.357143,0.357143,0.357143,0.0,0.0,0.0,-0.0027099609375000003,21,30
[34.67] 0.514286,0.514286,0.514286,0.514286,0.0,0.0,0.0,-0.0027099609375000003,21,30
[34.67] 0.514286,0.514286,0.514286,0.514286,0.0,0.0,0.0,-0.0027099609375000003,189,30
[34.68] 0.514286,0.514286,0.514286,0.514286,0.0,0.0,0.0,-0.0027099609375000003,189,30
[34.68] 0.514286,0.514286,0.514286,0.514286,0.0,0.0,0.0,-0.005419921875000001,189,30
[34.69] 0.514286,0.514286,0.514286,0.514286,0.0,0.0,0.0,-0.005419921875000001,189,30
[34.7] 0.514286,0.514286,0.514286,0.514286,0.0,0.0,0.0,-0.005419921875000001,189,30
[34.7] 0.514286,0.514286,0.514286,0.514286,0.0,0.0,0.0,-0.005419921875000001,189,30
[34.71] 0.514286,0.514286,0.514286,0.514286,0.0,0.0,0.0,-0.005419921875000001,189,30
[34.72] 0.514286,0.514286,0.514286,0.514286,0.0,0.0,0.0,-0.005419921875000001,189,30
[34.72] 0.7,0.7,0.7,0.7,0.0,0.0,0.0,-0.005419921875000001,189,30
[34.73] 0.7,0.7,0.7,0.7,0.0,0.0,0.0,-0.005419921875000001,189,191
[34.73] 0.7,0.7,0.7,0.7,0.0,0.0,0.0,-0.005419921875000001,189,191
[34.74] 0.7,0.7,0.7,0.7,0.0,0.0,0.0,-0.005419921875000001,189,191
[34.74] 0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.016259765625000002,189,191
[34.75] 0.7,0.6999002075195312,0.7,0.7000997924804687,0.0,-0.009979248046875,0.0,0.016259765625000002,189,191
[34.76] 0.7,0.6999002075195312,0.7,0.7000997924804687,0.0,-0.009979248046875,0.0,0.016259765625000002,189,191
[34.76] 0.7,0.6999002075195312,0.7,0.7000997924804687,0.0,-0.009979248046875,0.0,0.03793945312500001,189,191
[34.77] 0.914286,0.9141862075195313,0.914286,0.9143857924804688,0.0,-0.009979248046875,0.0,0.03793945312500001,189,191
[34.78] 0.914286,0.9141862075195313,0.914286,0.9143857924804688,0.0,-0.009979248046875,0.0,0.03793945312500001,189,191
[34.79] 0.914286,0.9140861098632813,0.914286,0.9144858901367188,0.0,-0.019989013671875,0.0,0.05690917968750001,189,191
[34.8] 0.914286,0.9140861098632813,0.914286,0.9144858901367188,0.0,-0.019989013671875,0.005419921875000001,0.05690917968750001,189,191
[34.8] 0.914286,0.9139860122070312,0.914286,0.9145859877929688,0.0,-0.029998779296875,0.005419921875000001,0.05690917968750001,189,191
[34.81] 0.914286,0.9139860122070312,0.914286,0.9145859877929688,0.0,-0.029998779296875,0.0243896484375,0.0840087890625,189,191
[34.82] 1.157143,1.1568430122070312,1.157143,1.1574429877929688,0.0,-0.03997802734375,0.0243896484375,0.0840087890625,189,191
[34.83] 1.157143,1.1567432197265626,1.157143,1.1575427802734375,0.0,-0.03997802734375,0.0243896484375,0.11652832031250002,189,191
[34.84] 1.157143,1.1567432197265626,1.157143,1.1575427802734375,0.0,-0.03997802734375,0.0460693359375,0.11652832031250002,408,191
[34.86] 1.157143,1.1565430244140624,1.157143,1.1577429755859376,0.0,-0.05999755859375,0.092138671875,0.14091796875,408,191
[34.87] 1.157143,1.1562430366210938,1.157143,1.1580429633789062,0.0,-0.089996337890625,0.092138671875,0.14091796875,408,191
[34.88] 1.428571,1.4276710366210938,1.428571,1.4294709633789062,0.0,-0.089996337890625,0.14091796875,0.178857421875,408,191
[34.88] 1.428571,1.4276710366210938,1.428571,1.4294709633789062,0.0,-0.089996337890625,0.14091796875,0.178857421875,408,191
[34.89] 1.428571,1.4276710366210938,1.428571,1.4294709633789062,0.0,-0.089996337890625,0.14091796875,0.23034667968750003,408,191
[34.89] 1.428571,1.4276710366210938,1.428571,1.4294709633789062,0.0,-0.089996337890625,0.20595703125,0.23034667968750003,408,440
[34.9] 1.428571,1.4276710366210938,1.428571,1.4294709633789062,0.0,-0.089996337890625,0.20595703125,0.23034667968750003,408,440
[34.9] 1.428571,1.4276710366210938,1.428571,1.4294709633789062,0.0,-0.089996337890625,0.20595703125,0.23034667968750003,408,440
[34.91] 1.428571,1.427471146484375,1.428571,1.429670853515625,0.0,-0.1099853515625,0.20595703125,0.2953857421875,408,440
[34.91] 1.428571,1.427471146484375,1.428571,1.429670853515625,0.0,-0.1099853515625,0.27370605468750003,0.2953857421875,408,440
[34.92] 1.728571,1.727471146484375,1.728571,1.729670853515625,0.0,-0.1099853515625,0.27370605468750003,0.2953857421875,408,440
[34.93] 1.728571,1.7272712563476564,1.728571,1.7298707436523437,0.0,-0.129974365234375,0.27370605468750003,0.3766845703125,408,440
[34.93] 1.728571,1.7272712563476564,1.728571,1.7298707436523437,0.0,-0.129974365234375,0.3712646484375,0.3766845703125,408,440
[34.94] 1.728571,1.7272712563476564,1.728571,1.7298707436523437,0.0,-0.129974365234375,0.3712646484375,0.3766845703125,408,440
[34.94] 1.728571,1.7271711586914062,1.728571,1.729970841308594,0.0,-0.139984130859375,0.3712646484375,0.3766845703125,408,440
[34.95] 1.728571,1.7271711586914062,1.728571,1.729970841308594,0.0,-0.139984130859375,0.3712646484375,0.3766845703125,408,440
[34.95] 1.728571,1.7271711586914062,1.728571,1.729970841308594,0.0,-0.139984130859375,0.4579833984375001,0.47424316406250006,408,440
[34.96] 1.728571,1.7271711586914062,1.728571,1.729970841308594,0.0,-0.139984130859375,0.4579833984375001,0.47424316406250006,408,440
[34.96] 1.728571,1.7266709755859375,1.728571,1.7304710244140626,0.0,-0.19000244140625,0.4579833984375001,0.47424316406250006,408,440
[34.97] 2.057143,2.0552429755859376,2.057143,2.0590430244140623,0.0,-0.19000244140625,0.5663818359375001,0.5880615234375001,408,440
[34.98] 2.057143,2.054942987792969,2.057143,2.059343012207031,0.0,-0.220001220703125,0.5663818359375001,0.5880615234375001,408,440
[34.99] 2.057143,2.054942987792969,2.057143,2.059343012207031,0.0,-0.220001220703125,0.5663818359375001,0.7154296875,408,440
[34.99] 2.057143,2.054942987792969,2.057143,2.059343012207031,0.0,-0.220001220703125,0.6774902343750001,0.7154296875,408,440
[35.0] 2.057143,2.054343012207031,2.057143,2.0599429877929687,0.0,-0.279998779296875,0.6774902343750001,0.7154296875,499,440
[35.01] 2.057143,2.054343012207031,2.057143,2.0599429877929687,0.0,-0.279998779296875,0.6774902343750001,0.7154296875,499,440
[35.01] 2.057143,2.0538431342773436,2.057143,2.0604428657226563,0.0,-0.329986572265625,0.6774902343750001,0.87802734375,499,440
[35.02] 2.414286,2.4109861342773438,2.414286,2.4175858657226565,0.0,-0.329986572265625,0.7994384765625,0.87802734375,499,440
[35.03] 2.414286,2.4109861342773438,2.414286,2.4175858657226565,0.0,-0.329986572265625,0.7994384765625,0.87802734375,499,440
[35.03] 2.414286,2.4103861586914066,2.414286,2.4181858413085937,0.0,-0.389984130859375,0.9268066406250002,1.0379150390625003,499,440
[35.04] 2.414286,2.4103861586914066,2.414286,2.4181858413085937,0.0,-0.389984130859375,0.9268066406250002,1.0379150390625003,499,440
[35.04] 2.414286,2.4103861586914066,2.414286,2.4181858413085937,0.0,-0.389984130859375,0.9268066406250002,1.0379150390625003,499,440
[35.05] 2.414286,2.409786183105469,2.414286,2.4187858168945313,0.0,-0.449981689453125,0.9268066406250002,1.2113525390625002,499,439
[35.06] 2.414286,2.409786183105469,2.414286,2.4187858168945313,0.0,-0.449981689453125,1.0866943359375,1.2113525390625002,499,439
[35.06] 2.414286,2.4089860122070315,2.414286,2.419585987792969,0.0,-0.529998779296875,1.0866943359375,1.2113525390625002,499,439
[35.07] 2.8,2.794700012207031,2.8,2.8052999877929685,0.0,-0.529998779296875,1.2384521484375002,1.4010498046875002,499,439
[35.08] 2.8,2.794700012207031,2.8,2.8052999877929685,0.0,-0.529998779296875,1.2384521484375002,1.4010498046875002,499,439
[35.08] 2.8,2.793200073242187,2.8,2.8067999267578125,0.0,-0.67999267578125,1.2384521484375002,1.4010498046875002,499,439
[35.09] 2.8,2.793200073242187,2.8,2.8067999267578125,0.0,-0.67999267578125,1.2384521484375002,1.5907470703125,499,439
[35.09] 2.8,2.793200073242187,2.8,2.8067999267578125,0.0,-0.67999267578125,1.2384521484375002,1.5907470703125,499,439
[35.1] 2.8,2.792300109863281,2.8,2.8076998901367185,0.0,-0.769989013671875,1.4173095703125003,1.5907470703125,499,439
[35.11] 2.8,2.792300109863281,2.8,2.8076998901367185,0.0,-0.769989013671875,1.4173095703125003,1.5907470703125,499,439
[35.11] 2.8,2.792300109863281,2.8,2.8076998901367185,0.0,-0.769989013671875,1.6070068359375,1.8075439453125004,499,439
[35.12] 3.2,3.191400146484375,3.2,3.2085998535156253,0.0,-0.8599853515625,1.6070068359375,1.8075439453125004,499,439
[35.12] 3.2,3.191400146484375,3.2,3.2085998535156253,0.0,-0.8599853515625,1.6070068359375,1.8075439453125004,499,439
[35.13] 3.2,3.191400146484375,3.2,3.2085998535156253,0.0,-0.8599853515625,1.6070068359375,2.0324707031250004,499,439
[35.14] 3.2,3.1904000854492187,3.2,3.2095999145507816,0.0,-0.959991455078125,1.7939941406250004,2.0324707031250004,499,439
[35.14] 3.2,3.1904000854492187,3.2,3.2095999145507816,0.0,-0.959991455078125,1.7939941406250004,2.0324707031250004,499,439
[35.15] 3.2,3.1904000854492187,3.2,3.2095999145507816,0.0,-0.959991455078125,1.7939941406250004,2.2519775390625005,499,439
[35.15] 3.2,3.189300231933594,3.2,3.2106997680664064,0.0,-1.069976806640625,1.9864013671875003,2.2519775390625005,499,439
[35.16] 3.2,3.189300231933594,3.2,3.2106997680664064,0.0,-1.069976806640625,1.9864013671875003,2.2519775390625005,432,439
[35.16] 3.2,3.189300231933594,3.2,3.2106997680664064,0.0,-1.069976806640625,1.9864013671875003,2.2519775390625005,432,439
[35.16] 3.2,3.189300231933594,3.2,3.2106997680664064,0.0,-1.069976806640625,1.9864013671875003,2.2519775390625005,432,439
